draw_id,index,is_signal,beta_draw,abs_beta_draw,lambda_draw,lambda2_draw,tau_draw,tau2_draw,c2_draw,eta_draw,base_scale_draw,kappa2_draw
687,6,0,0.00759580096847443,0.00759580096847443,0.100220089713828,0.0100440663822477,0.712986403972109,0.50834961224908,8.35972831597882,0,0.00132562919750444,0.00132538922320895
687,7,0,0.0139662509527937,0.0139662509527937,0.200149502939262,0.0400598235268337,0.712986403972109,0.50834961224908,8.35972831597882,0,0.0148315358657846,0.014774807702656
687,8,0,-0.00133522992420116,0.00133522992420116,1.71883259307257,2.95438548300858,0.712986403972109,0.50834961224908,8.35972831597882,0,256.444505561066,8.14957480250292
687,9,0,-0.0127364547377496,0.0127364547377496,0.0659606571020799,0.00435080828533816,0.712986403972109,0.50834961224908,8.35972831597882,0,0.00580315713591106,0.00579787522018406
687,10,0,0.037909414657114,0.037909414657114,0.360187274202671,0.12973487249755,0.712986403972109,0.50834961224908,8.35972831597882,0,0.22213917178514,0.209187124016481
688,1,1,0.0433183040883722,0.0433183040883722,0.332599372338332,0.110622342479853,0.530854047938589,0.281806020212785,3.72860744108155,0,0.136986069367871,0.13547748381254
688,2,1,-0.0029873738655954,0.0029873738655954,0.5022131326686,0.252218030624809,0.530854047938589,0.281806020212785,3.72860744108155,0,0.0617075795240807,0.0611154692722069
688,3,1,-0.0168942126303131,0.0168942126303131,0.116180181074951,0.0134978344746084,0.530854047938589,0.281806020212785,3.72860744108155,0,0.0159686660383248,0.0159364588473947
688,4,1,-0.0206861820124498,0.0206861820124498,0.345113363223246,0.11910323347526,0.530854047938589,0.281806020212785,3.72860744108155,0,0.633440449050998,0.564934307676089
688,5,1,0.0378378807237681,0.0378378807237681,0.192014621862176,0.0368696150088746,0.530854047938589,0.281806020212785,3.72860744108155,0,0.0882618162419459,0.0877678382440554
688,6,0,-0.00104453682250909,0.00104453682250909,0.029982805545694,0.000898968628390898,0.530854047938589,0.281806020212785,3.72860744108155,0,0.00323591202429279,0.00323411746087006
688,7,0,-0.000217090163532461,0.000217090163532461,0.0250247689174406,0.000626239059371299,0.530854047938589,0.281806020212785,3.72860744108155,0,0.000122119650592815,0.000122118160538904
688,8,0,0.00666732619360746,0.00666732619360746,0.206653728198643,0.0427057633783984,0.530854047938589,0.281806020212785,3.72860744108155,0,0.00625520661716219,0.00625188859472837
688,9,0,0.0240869439158071,0.0240869439158071,8.52359904708897,72.6517407155359,0.530854047938589,0.281806020212785,3.72860744108155,0,53.0303858935038,6.15562958468039
688,10,0,-0.0121433190614131,0.0121433190614131,0.128532467220438,0.016520595129773,0.530854047938589,0.281806020212785,3.72860744108155,0,0.00757335101235346,0.00756895969981542
689,1,1,0.01059556915137,0.01059556915137,1.34701364571217,1.81444576173478,0.521003636362222,0.271444789102658,4.46072947665309,0,0.347642296787491,0.333706473393397
689,2,1,-0.00130172169856345,0.00130172169856345,1.09276181406472,1.19412838227801,0.521003636362222,0.271444789102658,4.46072947665309,0,0.0136607525902847,0.0136303938254174
689,3,1,0.00813393246156482,0.00813393246156482,0.284237418451193,0.0807909100477985,0.521003636362222,0.271444789102658,4.46072947665309,0,0.0312055325872458,0.0311488788042222
689,4,1,0.00218710902823768,0.00218710902823768,1.37313750374699,1.88550660419651,0.521003636362222,0.271444789102658,4.46072947665309,0,1.04751638485967,0.952707269747453
689,5,1,-0.0103389869515198,0.0103389869515198,0.680761750126249,0.463436560434954,0.521003636362222,0.271444789102658,4.46072947665309,0,1.16021229977325,1.05954259425575
689,6,0,0.0132323998219655,0.0132323998219655,0.126305531132747,0.0159530871947253,0.521003636362222,0.271444789102658,4.46072947665309,0,0.00335029502371282,0.00334929221659823
689,7,0,0.0145939565556994,0.0145939565556994,0.384738789163149,0.148023935886726,0.521003636362222,0.271444789102658,4.46072947665309,0,0.0216291844565018,0.0215896907312053
689,8,0,-0.00163245579675634,0.00163245579675634,0.14902845742008,0.0222094811210085,0.521003636362222,0.271444789102658,4.46072947665309,0,0.00104346698522657,0.00104334596999481
689,9,0,-0.00698320369847701,0.00698320369847701,0.224776545887515,0.0505244955811223,0.521003636362222,0.271444789102658,4.46072947665309,0,0.0131801411183045,0.0131707151760923
689,10,0,0.0055821081921289,0.0055821081921289,0.201083370547882,0.040434521910897,0.521003636362222,0.271444789102658,4.46072947665309,0,0.0025184811161756,0.00251704582805741
690,1,1,0.0313656303547459,0.0313656303547459,0.161074278945924,0.0259449233379493,1.86656199385255,3.48405367689482,2.68207300894042,0,0.0602049820088367,0.059717574769762
690,2,1,-0.00172544986423472,0.00172544986423472,0.0152045975478769,0.000231179786592904,1.86656199385255,3.48405367689482,2.68207300894042,0,0.000315169502789113,0.000315153752185486
690,3,1,0.00804228382907814,0.00804228382907814,0.0315074381062056,0.000992718656016375,1.86656199385255,3.48405367689482,2.68207300894042,0,0.00169096298326332,0.00169012397289327
690,4,1,0.00657987770968964,0.00657987770968964,0.0308057468583967,0.000948994039503619,1.86656199385255,3.48405367689482,2.68207300894042,0,0.00032945999478387,0.000329442223196059
690,5,1,-0.00410268696116113,0.00410268696116113,0.0798269605063063,0.00637234362367538,1.86656199385255,3.48405367689482,2.68207300894042,0,0.00057533500086874,0.00057531438459937
690,6,0,-0.00342966176233245,0.00342966176233245,1.87698723659376,3.52308108633589,1.86656199385255,3.48405367689482,2.68207300894042,0,0.323031031107193,0.300234231227583
690,7,0,-0.00202351198814993,0.00202351198814993,1.78820453372349,3.19767545442924,1.86656199385255,3.48405367689482,2.68207300894042,0,0.608862776113827,0.518601049537925
690,8,0,0.0414151598078246,0.0414151598078246,0.525007215305538,0.275632576122876,1.86656199385255,3.48405367689482,2.68207300894042,0,0.113730086234521,0.113575693434681
690,9,0,0.0109985631709362,0.0109985631709362,2.69344037598077,7.25462105896341,1.86656199385255,3.48405367689482,2.68207300894042,0,7.07261088378228,5.00778352979474
690,10,0,-0.0043106243530725,0.0043106243530725,6.41656809745338,41.1723461492565,1.86656199385255,3.48405367689482,2.68207300894042,0,6.68804852450086,1.66032241533231
691,1,1,0.00935460976928105,0.00935460976928105,0.393334410046658,0.154711958126752,2.30530173798516,5.31441610315739,3.57257909323693,0,0.0861970120708268,0.0833253008625999
691,2,1,-0.0316375342109034,0.0316375342109034,2.52127310053949,6.35681804750402,2.30530173798516,5.31441610315739,3.57257909323693,0,1.20504551449984,0.983665754522132
691,3,1,0.00385977512024525,0.00385977512024525,0.203959701187215,0.0415995597083779,2.30530173798516,5.31441610315739,3.57257909323693,0,0.00239529448904267,0.00239460840392056
691,4,1,0.0106908907026066,0.0106908907026066,0.325194854059382,0.105751693106703,2.30530173798516,5.31441610315739,3.57257909323693,0,0.0223295086429548,0.0222240927812919
691,5,1,-0.00221684789372891,0.00221684789372891,0.014231104436602,0.000202524333485474,2.30530173798516,5.31441610315739,3.57257909323693,0,0.000161388707241927,0.000161383520102153
691,6,0,-0.00803389272350438,0.00803389272350438,0.0681339732340796,0.00464223830866228,2.30530173798516,5.31441610315739,3.57257909323693,0,0.00997168436899146,0.00994229233571558
691,7,0,0.0419821634227188,0.0419821634227188,0.301935026076401,0.0911647599717572,2.30530173798516,5.31441610315739,3.57257909323693,0,0.0512554355489492,0.0502992760356152
691,8,0,-0.0332723698166769,0.0332723698166769,0.529876165827482,0.280768751112033,2.30530173798516,5.31441610315739,3.57257909323693,0,0.0450282360386761,0.044286588745098
691,9,0,0.0212595678253839,0.0212595678253839,0.384713056102999,0.148004135536109,2.30530173798516,5.31441610315739,3.57257909323693,0,0.0180023604148546,0.0179795425564003
691,10,0,-0.01082700898168,0.01082700898168,0.0452382937567513,0.00204650322202213,2.30530173798516,5.31441610315739,3.57257909323693,0,0.00373048768962928,0.00372902319667709
692,1,1,0.0055840982044115,0.0055840982044115,0.0560344177825017,0.00313985597622395,1.01016513636777,1.02043360273291,20.7865943073146,0,0.00126911577410854,0.00126878356047879
692,2,1,0.00163285917965485,0.00163285917965485,0.167246100236642,0.027971258044365,1.01016513636777,1.02043360273291,20.7865943073146,0,0.00847258315667446,0.00846451533692077
692,3,1,-0.00445178513953066,0.00445178513953066,0.505266421706456,0.255294156904046,1.01016513636777,1.02043360273291,20.7865943073146,0,0.178419032260253,0.170767120816168
692,4,1,-0.00302353821162151,0.00302353821162151,0.127220637130248,0.0161850905118262,1.01016513636777,1.02043360273291,20.7865943073146,0,0.0350778072166969,0.0349779940446318
692,5,1,-0.000222914128917731,0.000222914128917731,0.0418575598232062,0.00175205531435328,1.01016513636777,1.02043360273291,20.7865943073146,0,0.00690102221590817,0.00689125033609442
692,6,0,-0.00179094693194471,0.00179094693194471,0.0495822876141445,0.00245840324505175,1.01016513636777,1.02043360273291,20.7865943073146,0,0.000241822564330953,0.000241811506863368
692,7,0,0.00477359555450342,0.00477359555450342,0.592233808052239,0.350740883400057,1.01016513636777,1.02043360273291,20.7865943073146,0,0.0556646677514693,0.0547889605026711
692,8,0,-0.0117761997149211,0.0117761997149211,0.239692547606488,0.0574525173780883,1.01016513636777,1.02043360273291,20.7865943073146,0,0.00620837613708748,0.0062058011552233
692,9,0,0.0148827179481762,0.0148827179481762,0.858573153975615,0.737147860727636,1.01016513636777,1.02043360273291,20.7865943073146,0,0.535815365612701,0.512207074891936
692,10,0,0.00200521257789709,0.00200521257789709,0.285430413795573,0.0814705211195121,1.01016513636777,1.02043360273291,20.7865943073146,0,0.0334754505893103,0.0332694077045035
693,1,1,0.00410317157275167,0.00410317157275167,0.287328206863255,0.0825574984592535,0.880549202743864,0.775366898452855,6.86362152902039,0,0.0112479824710674,0.0112235125652007
693,2,1,-0.00634052536996301,0.00634052536996301,0.773799324705316,0.598765394914404,0.880549202743864,0.775366898452855,6.86362152902039,0,0.137086750082832,0.131943552162308
693,3,1,-0.00663034351036758,0.00663034351036758,0.0476427218510929,0.00226982894538061,0.880549202743864,0.775366898452855,6.86362152902039,0,0.00110274834475128,0.00110239077975283
693,4,1,0.0245414431367557,0.0245414431367557,0.581158346826343,0.337745024085929,0.880549202743864,0.775366898452855,6.86362152902039,0,0.0585907388506959,0.0576879458516035
693,5,1,0.0390072393745072,0.0390072393745072,0.528813121715681,0.279643317698683,0.880549202743864,0.775366898452855,6.86362152902039,0,0.406983093384276,0.377981420252175
693,6,0,-0.0142702333268651,0.0142702333268651,0.160407152108681,0.0257304544476174,0.880549202743864,0.775366898452855,6.86362152902039,0,0.0629065554058956,0.0616325345836756
693,7,0,-0.020297015765636,0.020297015765636,0.0961744762784276,0.00924952988742982,0.880549202743864,0.775366898452855,6.86362152902039,0,0.00923951120311989,0.00921561779573411
693,8,0,0.000836500148166009,0.000836500148166009,0.00143378318549685,2.0557342230135e-06,0.880549202743864,0.775366898452855,6.86362152902039,0,9.04556858702781e-06,9.04555914790841e-06
693,9,0,0.00704772217416687,0.00704772217416687,0.349837549930727,0.122386311341534,0.880549202743864,0.775366898452855,6.86362152902039,0,0.630904478351899,0.584342887268296
693,10,0,-0.0212104325185208,0.0212104325185208,0.196398074463322,0.0385722036529008,0.880549202743864,0.775366898452855,6.86362152902039,0,0.0514464340269593,0.0511911299011187
694,1,1,-0.0252838071103423,0.0252838071103423,1.35779614479578,1.84361037082229,0.281220423187107,0.0790849264175358,10.686759875699,0,0.735791201883122,0.611839556716489
694,2,1,-0.00122630072182977,0.00122630072182977,0.00569242996080695,3.24037588586926e-05,0.281220423187107,0.0790849264175358,10.686759875699,0,1.81547050461084e-05,1.81546746108402e-05
694,3,1,-0.00149376548363938,0.00149376548363938,0.178317426301969,0.0317971045229581,0.281220423187107,0.0790849264175358,10.686759875699,0,0.0100671945582209,0.0100564567261976
694,4,1,0.0619258233632225,0.0619258233632225,0.851503816882424,0.725058750165336,0.281220423187107,0.0790849264175358,10.686759875699,0,0.0905402854768503,0.0899505721828703
694,5,1,-0.00709493796316568,0.00709493796316568,0.170791236554739,0.029169646483897,0.281220423187107,0.0790849264175358,10.686759875699,0,0.00207419777770705,0.00207378845526697
694,6,0,-0.00385390173937375,0.00385390173937375,0.951815072074683,0.905951931428534,0.281220423187107,0.0790849264175358,10.686759875699,0,0.0380678786538182,0.037946153484075
694,7,0,0.035091123739141,0.035091123739141,1.36075744322413,1.85166081928987,0.281220423187107,0.0790849264175358,10.686759875699,0,0.148685030141502,0.144574030598799
694,8,0,0.00846806097227095,0.00846806097227095,0.180632221822127,0.0326279995603982,0.281220423187107,0.0790849264175358,10.686759875699,0,0.0148134165946749,0.0147357475382473
694,9,0,0.0242529977162478,0.0242529977162478,1.69724337175967,2.88063506298214,0.281220423187107,0.0790849264175358,10.686759875699,0,0.372187704233344,0.360937494334827
