sigma2,tau,c2,eta,active_size
0.633488613212691,0.0267536455441063,11.3461829634309,1.59470791276917e-06,545
0.627643764826703,0.0267755797857562,7.31995291697723,1.30176922062868e-06,551
0.627986877555204,0.0266788678248289,6.94324561275973,2.11541535518571e-08,546
0.625160020928366,0.0266064921383811,7.75724177668926,2.80956918175256e-07,543
0.62051114840892,0.0266333946927419,5.63466310624719,1.8736029181293e-07,539
0.621321436062932,0.026555445523637,9.00439752731987,2.2628624876478e-07,547
0.623210511767013,0.0264528754688391,6.88475583286167,2.72264694113234e-07,539
0.615657147142087,0.0265740728298838,6.71005622573668,1.43429528720888e-06,556
0.609436819896347,0.0265866281701353,9.90970095082695,3.43841323058115e-07,556
0.605580950647753,0.0266284770055698,10.164772169216,1.72424967152003e-06,547
0.606811332423494,0.026600742362808,4.70834940920462,9.32217307246436e-07,546
0.608403609867652,0.0266114946798918,10.7940561618008,2.74212398004022e-07,551
0.606013003562974,0.0265673773407736,5.1941317624602,7.53747223593499e-07,544
0.603266739019814,0.0265308626453819,8.65931759649536,1.50230674046178e-06,552
0.600103284184932,0.0264490167736438,7.53785491338499,5.31200167256418e-08,539
0.596666404510594,0.0263793976098543,8.98521287366019,7.83557752140797e-07,546
0.5977318437597,0.0263380463886133,10.5695010841246,7.2016651377542e-07,554
0.598497618721433,0.026264427896783,8.69096557261501,1.91688923428428e-07,549
0.590616686063181,0.0263520925961348,5.3766947263792,3.19282032274724e-07,541
0.584020119651563,0.026434672949311,8.39146899088233,4.7111788543177e-07,543
0.579693567365034,0.0264669842964798,6.40522994351915,2.26740366003651e-07,562
0.578580695071713,0.0263940407497654,8.11452316670232,2.11098712748824e-07,555
0.575967597299886,0.0263999938592155,7.38395251143215,9.11529914480604e-07,548
0.571426929797188,0.0263958991158728,4.0241588456368,6.87843392627067e-07,544
0.57108195106145,0.0263123807635767,4.19786087133879,9.67433178510286e-07,550
0.568561299040595,0.026265073185879,17.4827975376786,5.0282264962811e-07,554
0.568667750702318,0.0262477676581535,10.4627207042667,1.11287593664034e-06,555
0.567722011035931,0.0262342642977416,10.5150981716812,2.24205415751075e-07,558
0.565513933874603,0.0261552572864267,9.86111329159089,5.65498845635543e-07,554
0.561552047879121,0.0261434753705621,5.01602316464123,6.61717178744718e-07,552
0.56090782538326,0.0260789507899199,17.2726343059085,1.59541057201263e-06,543
0.558531862864741,0.0261467990097515,7.37747881762399,9.76544990389824e-07,561
0.558260375760422,0.0261985239633911,15.5877650943089,5.49659491100047e-07,549
0.554982113578206,0.0262333682511048,7.69535493868281,1.01127402137443e-06,546
0.555665359362133,0.0261876906438434,8.72284714259107,4.39566627535581e-07,550
0.55369086327668,0.0262014320797421,5.79945757594368,1.08328863081654e-06,555
0.54969593476584,0.0262853922362218,7.15082860344403,6.87712151284137e-07,557
0.546864696643591,0.0262048382758047,9.7901396095493,1.11213033162035e-06,559
0.545470906289213,0.0261561753576754,9.52205786072379,2.35118265227209e-07,545
0.542769829679562,0.0261628694468746,9.00111578316917,1.34885112385208e-06,548
0.53922407656067,0.0261548106723634,7.55605902142598,4.04114182387706e-07,550
0.538486580073193,0.0262240074410017,13.9673723271286,9.25608011824655e-07,555
0.532627565673292,0.0261118268762985,8.36127651759977,6.69440773778246e-07,549
0.527203522002907,0.0262035900881192,9.97802307693673,2.23140880977125e-07,541
0.524813958225118,0.0262526532646933,12.7534917690729,1.94168354077632e-06,546
0.523688099845773,0.0262112812556118,9.51862777247494,5.5859377320592e-08,545
0.522389545105515,0.0261716281236263,8.49787819870933,9.75112396591955e-07,553
0.511813181308981,0.0262221855700633,10.7143195476183,1.95545950162902e-06,543
0.508219910353582,0.0263125400041353,7.16123969171811,8.05725349289813e-07,545
0.504178068010765,0.0264443120188053,7.98558884449518,3.50658571363774e-07,553
0.504092725878381,0.0264024252443874,13.4732669036377,6.51422289935764e-07,547
0.500749164436036,0.0263754065210362,7.99283316634135,2.07083753532924e-07,553
0.499999513851281,0.0263628377705781,8.13587351035537,1.54584403584732e-06,549
0.496993247033606,0.0264356692732844,5.79171776583015,5.28810548586237e-07,542
0.496376838844494,0.0264941656718342,5.43751507009864,6.49685659436507e-07,540
0.489630865313853,0.0265308003455056,5.56575585516897,1.01143427501886e-06,545
0.486585485196486,0.0266194310249096,5.06964209735655,7.26601206571605e-07,543
0.487314159234319,0.026558098223515,6.49707111441654,1.70488429071167e-07,543
0.483963436377728,0.026543699923135,6.72935942160698,8.75192851394322e-07,544
0.480755164280954,0.0265157979651807,7.31763797637423,1.37352062556359e-06,550
0.479556850291705,0.0264610316222276,12.2980961424831,8.64184598323436e-07,547
0.475806016337721,0.0264896232754311,8.8130624649775,3.61392954802618e-07,542
0.475276955146173,0.0264692977999088,7.36196705127205,3.4627934071962e-07,555
0.471493267373512,0.0264815649470379,8.41198142989921,1.12779183797671e-06,555
0.467414949594316,0.0264976144549958,9.89022283986024,1.3896278567458e-06,548
0.467401880964498,0.0264094807791595,6.02339769789129,1.86245098319827e-06,547
0.466072258521905,0.0263811501720814,6.22523151879054,3.057043002489e-08,555
0.466266306119274,0.0263702113410766,14.7774862634041,1.01608278950005e-07,561
0.46562870055443,0.0263025131991758,9.06037559522796,4.79963740876538e-08,550
0.463681320679573,0.02630106055364,9.40170105391846,1.09493373599612e-06,550
0.466860676288797,0.026189329354076,8.44221847918239,1.03251132732826e-06,555
0.461879018189802,0.0261218356569223,7.33446911474629,4.83695366037294e-08,534
0.460485897136603,0.0261858580449214,6.11888101241887,1.25076403920963e-06,558
0.457844085217617,0.0262000230376531,6.88108302685469,6.75947850712167e-07,552
