obs_id,y_raw,yhat_raw,residual
222,9,12.815684812390728,-3.815684812390728
223,48,49.68050215588931,-1.6805021558893074
224,48,51.56102684882358,-3.5610268488235803
225,9,21.291494554884224,-12.291494554884224
226,48,56.56413128002255,-8.56413128002255
227,72,61.97957662848269,10.02042337151731
228,3,-10.576957185199845,13.576957185199845
229,48,46.816583247853494,1.1834167521465062
230,72,84.17173941489371,-12.171739414893707
231,9,5.115499151778959,3.884500848221041
232,48,53.59358640933225,-5.5935864093322465
233,9,34.611160815932664,-25.611160815932664
234,9,24.494450672476535,-15.494450672476535
235,9,17.94830116895416,-8.94830116895416
236,3,6.279091297613295,-3.279091297613295
237,3,14.523154535742549,-11.523154535742549
238,3,-1.1740964054450842,4.174096405445084
239,9,2.1880587282257835,6.8119412717742165
240,48,41.490895761279496,6.509104238720504
241,48,48.889038906538744,-0.8890389065387438
242,48,64.89241321833262,-16.89241321833262
243,72,68.19168208587728,3.808317914122725
244,48,39.055263080416,8.944736919584003
245,72,71.76857825827341,0.23142174172659224
246,3,9.818435063461429,-6.818435063461429
247,72,39.72158520381638,32.27841479618362
248,72,57.32683056456812,14.67316943543188
249,3,0.6779566416250589,2.322043358374941
250,9,34.58139525205396,-25.58139525205396
251,9,15.323557645506014,-6.323557645506014
252,48,44.9685099453903,3.031490054609698
253,72,72.78222886151349,-0.782228861513488
254,48,38.075662152151004,9.924337847848996
255,48,53.454010604043795,-5.454010604043795
256,3,13.59448718445893,-10.59448718445893
257,3,-2.0097010193795697,5.00970101937957
258,48,36.37757111837771,11.622428881622291
259,72,75.91856051720576,-3.918560517205762
260,9,9.018477929328206,-0.018477929328206244
261,9,20.7174336373507,-11.717433637350702
262,72,71.0592793005918,0.9407206994082031
263,72,68.03170099427979,3.968299005720212
264,72,57.278641914272264,14.721358085727736
265,3,-8.987530237114612,11.987530237114612
266,9,12.085519150406125,-3.0855191504061246
267,72,61.07277840127709,10.927221598722909
268,48,54.660835197962854,-6.660835197962854
269,3,1.5878767255620403,1.4121232744379597
270,48,47.609735880970774,0.39026411902922575
271,48,51.034739001378284,-3.0347390013782842
272,9,30.206486776013822,-21.206486776013822
273,9,16.307617836441075,-7.307617836441075
274,3,2.732870435958006,0.26712956404199417
275,3,3.516205968167874,-0.5162059681678741
